Altium Designer Pick and Place Locations
C:\Users\Johnny-x-9c\Documents\Projects\Einsy-Rambo\board\Einsy_Rambo_Panels\Outputs for Einsy_Rambo_0.5a\Pick Place for Einsy_Rambo_Panel.csv

========================================================================================================================
File Design Information:

Date:       28/07/17
Time:       02:29
Revision:   Not in VersionControl
Variant:    No variations
Units used: mil

"Designator","Comment","Layer","Footprint","Center-X(mil)","Center-Y(mil)","Rotation","Description","Ref-X(mil)","Ref-Y(mil)"
"FB9","120R","TopLayer","FB0603","2286.102","1495.102","180","FERRITE BEAD 120 OHM 0603 1LN","2286.102","1495.102"
"FB8","120R","TopLayer","FB0603","1591.102","1471.102","270","FERRITE BEAD 120 OHM 0603 1LN","1591.102","1471.102"
"FB7","120R","TopLayer","FB0603","1674.102","1471.102","270","FERRITE BEAD 120 OHM 0603 1LN","1674.102","1471.102"
"FB6","120R","TopLayer","FB0603","1769.102","1470.921","270","FERRITE BEAD 120 OHM 0603 1LN","1769.102","1470.921"
"FB22","120R","TopLayer","FB0603","1871.102","1447.102","360","FERRITE BEAD 120 OHM 0603 1LN","1871.102","1447.102"
"R78","10K","TopLayer","R0402","3249.901","2634.354","360","RES SMD 10K OHM 1% 1/16W 0402","3249.850","2634.354"
"R77","10K","TopLayer","R0402","2805.102","2173.051","270","RES SMD 10K OHM 1% 1/16W 0402","2805.102","2173.102"
"R54","10K","TopLayer","R0402","3221.901","2478.354","360","RES SMD 10K OHM 1% 1/16W 0402","3221.850","2478.354"
"R52","10K","TopLayer","R0402","3249.901","2673.354","360","RES SMD 10K OHM 1% 1/16W 0402","3249.850","2673.354"
"R45","1K","TopLayer","R0402","3988.850","3354.303","270","RES SMD 1K OHM 1% 1/16W 0402","3988.850","3354.354"
"J16","CONN 2PIN VERT 0.1" SHRD LOCKING","TopLayer","70543-02","4811.850","3772.850","270","Connector 2pos","4811.850","3772.850"
"J7","CONN 2PIN VERT 0.1" SHRD LOCKING","TopLayer","70543-02","1724.102","3538.102","0","Connector 2pos","1724.102","3538.102"
"U8","74LVC2G08","TopLayer","VSSOP8","3296.102","3107.102","180","IC GATE AND 2CH 2-INP 8-VSSOP","3296.102","3107.102"
"C83","100nF","TopLayer","C0402","3167.354","3046.850","180","CAP CER 0402 100nF 16V 10% X7R","3167.354","3046.850"
"RV26","CG0603MLC-05E","TopLayer","R0603","1781.351","2407.847","180","VAR 0603 5V","1781.354","2407.850"
"R62","10K","TopLayer","R0402","1942.102","2432.051","270","RES SMD 10K OHM 1% 1/16W 0402","1942.102","2432.102"
"R61","10K","TopLayer","R0402","3982.102","3886.153","90","RES SMD 10K OHM 1% 1/16W 0402","3982.102","3886.102"
"R51","10K","TopLayer","R0402","4022.102","3886.153","90","RES SMD 10K OHM 1% 1/16W 0402","4022.102","3886.102"
"FB4","120R","TopLayer","FB0603","3229.850","2387.850","270","FERRITE BEAD 120 OHM 0603 1LN","3229.850","2387.850"
"FB3","120R","TopLayer","FB0603","3272.850","3002.850","180","FERRITE BEAD 120 OHM 0603 1LN","3272.850","3002.850"
"D12","BAT54","TopLayer","SOD523_IPC","3375.850","2722.850","360","Diode Schottky 30V 100mA Surface Mount SOD-523","3375.850","2722.850"
"R44","1K","TopLayer","R0402","4098.799","2444.850","180","RES SMD 1K OHM 1% 1/16W 0402","4098.850","2444.850"
"R41","2k37","TopLayer","R0402","3322.901","2416.850","360","RES SMD 2.37K OHM 1% 1/16W 0402","3322.850","2416.850"
"R39","2k37","TopLayer","R0402","3269.799","2763.850","180","RES SMD 2.37K OHM 1% 1/16W 0402","3269.850","2763.850"
"R38","2k37","TopLayer","R0402","3319.850","2613.901","90","RES SMD 2.37K OHM 1% 1/16W 0402","3319.850","2613.850"
"C43","100nF","TopLayer","C0402","4028.850","3354.204","270","CAP CER 0402 100nF 16V 10% X7R","4028.850","3354.354"
"C42","100nF","TopLayer","C0402","4098.700","2487.850","180","CAP CER 0402 100nF 16V 10% X7R","4098.850","2487.850"
"R30","1K","TopLayer","R0402","3998.799","2532.850","180","RES SMD 1K OHM 1% 1/16W 0402","3998.850","2532.850"
"R29","1.8K","TopLayer","R0402","4029.354","3269.799","90","RES SMD 1.8K OHM 1% 1/16W 0402","4029.354","3269.748"
"R28","1.8K","TopLayer","R0402","3998.901","2573.850","360","RES SMD 1.8K OHM 1% 1/16W 0402","3998.850","2573.850"
"R27","22r","TopLayer","R0402","2538.354","3258.901","90","RES 0402 22r 62.5mW 1%","2538.354","3258.850"
"R20","22r","TopLayer","R0402","2589.799","3183.850","180","RES 0402 22r 62.5mW 1%","2589.850","3183.850"
"R19","22r","TopLayer","R0402","2324.850","3177.901","90","RES 0402 22r 62.5mW 1%","2324.850","3177.850"
"RV25","0R","TopLayer","R0402","2696.601","2344.850","360","RES SMD 0.0OHM JUMPER 1/10W 0402","2696.550","2344.850"
"RV24","0R","TopLayer","R0402","2331.901","2921.850","360","RES SMD 0.0OHM JUMPER 1/10W 0402","2331.850","2921.850"
"RV22","0R","TopLayer","R0402","2959.850","3143.901","90","RES SMD 0.0OHM JUMPER 1/10W 0402","2959.850","3143.850"
"RV21","0R","TopLayer","R0402","3017.850","3144.901","90","RES SMD 0.0OHM JUMPER 1/10W 0402","3017.850","3144.850"
"RV20","0R","TopLayer","R0402","3074.850","3144.901","90","RES SMD 0.0OHM JUMPER 1/10W 0402","3074.850","3144.850"
"RV19","0R","TopLayer","R0402","3433.901","3212.850","360","RES SMD 0.0OHM JUMPER 1/10W 0402","3433.850","3212.850"
"RV17","0R","TopLayer","R0402","2324.850","3255.799","90","RES SMD 0.0OHM JUMPER 1/10W 0402","2324.850","3255.748"
"RV16","0R","TopLayer","R0402","2418.901","3272.850","360","RES SMD 0.0OHM JUMPER 1/10W 0402","2418.850","3272.850"
"RV15","0R","TopLayer","R0402","2388.799","3192.850","180","RES SMD 0.0OHM JUMPER 1/10W 0402","2388.850","3192.850"
"RV14","0R","TopLayer","R0402","2466.901","3191.850","360","RES SMD 0.0OHM JUMPER 1/10W 0402","2466.850","3191.850"
"RV12","0R","TopLayer","R0402","2718.901","3260.850","360","RES SMD 0.0OHM JUMPER 1/10W 0402","2718.850","3260.850"
"RV10","0R","TopLayer","R0402","2708.850","3131.799","270","RES SMD 0.0OHM JUMPER 1/10W 0402","2708.850","3131.850"
"RV8","0R","TopLayer","R0402","2497.354","3258.901","90","RES SMD 0.0OHM JUMPER 1/10W 0402","2497.354","3258.850"
"RV7","VRS0402SR55R101N","TopLayer","C0402","2266.252","3274.102","360","Multi-Layer Varistor","2266.102","3274.102"
"RV5","VRS0402SR55R101N","TopLayer","C0402","2181.102","3230.952","270","Multi-Layer Varistor","2181.102","3231.102"
"RV3","VRS0402SR55R101N","TopLayer","C0402","2140.102","3230.952","270","Multi-Layer Varistor","2140.102","3231.102"
"P2","HDR10","TopLayer","HDR2X5_IDC","3170.850","3415.850","360","CONN HEADER VERT 10POS GOLD","3170.850","3415.850"
"P1","HDR10","TopLayer","HDR2X5_IDC","3170.850","3790.850","360","CONN HEADER VERT 10POS GOLD","3170.850","3790.850"
"R26","0.22R","TopLayer","R1206","3205.842","1568.850","180","RES SMD 0.22 OHM 1% 1/2W 1206","3205.850","1568.850"
"R15","0.22R","TopLayer","R1206","2342.110","2100.102","360","RES SMD 0.22 OHM 1% 1/2W 1206","2342.102","2100.102"
"R14","10R","TopLayer","R0402","3526.850","1854.901","90","RES SMD 10 OHM 1% 1/16W 0402","3526.850","1854.850"
"C119","100nF","TopLayer","C0603","3355.850","1569.850","180","CAP CER 0603 100nF 50V 10% X7R","3355.850","1569.850"
"C118","1nF","TopLayer","C0603","3086.850","1723.850","180","CAP CER 0603  1nF 50v 10% X7R","3086.850","1723.850"
"C117","1nF","TopLayer","C0603","3259.850","1487.850","360","CAP CER 0603  1nF 50v 10% X7R","3259.850","1487.850"
"C82","100nF","TopLayer","C0603","3335.850","2103.850","270","CAP CER 0603 100nF 50V 10% X7R","3335.850","2103.850"
"C80","1nF","TopLayer","C0603","3458.850","1541.079","90","CAP CER 0603  1nF 50v 10% X7R","3458.850","1541.079"
"C78","1nF","TopLayer","C0603","3570.850","1554.850","270","CAP CER 0603  1nF 50v 10% X7R","3570.850","1554.850"
"C76","1uF","TopLayer","C0402","3481.700","1786.850","180","CAP CER 0402 1uF 6.3V 10% X5R","3481.850","1786.850"
"C73","100nF","TopLayer","C0402","3400.700","1976.850","180","CAP CER 0402 100nF 16V 10% X7R","3400.850","1976.850"
"C41","100nF","TopLayer","C0402","3163.850","1728.000","90","CAP CER 0402 100nF 16V 10% X7R","3163.850","1727.850"
"C39","100nF","TopLayer","C0402","3478.850","1854.700","270","CAP CER 0402 100nF 16V 10% X7R","3478.850","1854.850"
"C38","22nF","TopLayer","C0402","3478.000","1919.850","360","CAP CER 0402 22nF ±10% 50V X7R","3477.850","1919.850"
"C37","100nF","TopLayer","C0603","3484.850","1996.850","90","CAP CER 0603 100nF 50V 10% X7R","3484.850","1996.850"
"C36","100nF","TopLayer","C0603","3395.850","2023.850","180","CAP CER 0603 100nF 50V 10% X7R","3395.850","2023.850"
"C31","100nF","TopLayer","C0603","3479.850","1621.850","180","CAP CER 0603 100nF 50V 10% X7R","3479.850","1621.850"
"C18","UWT1V101MCL1GS","TopLayer","CAP-ELEC-063063077","3759.850","1420.850","90","CAP ALUM 100UF 35V 20% SMD","3759.850","1420.850"
"R25","0.22R","TopLayer","R1206","3267.102","2087.110","90","RES SMD 0.22 OHM 1% 1/2W 1206","3267.102","2087.102"
"R10","0.22R","TopLayer","R1206","1828.094","1577.102","180","RES SMD 0.22 OHM 1% 1/2W 1206","1828.102","1577.102"
"R8","10R","TopLayer","R0402","2561.850","1854.901","90","RES SMD 10 OHM 1% 1/16W 0402","2561.850","1854.850"
"C116","100nF","TopLayer","C0603","2363.102","1563.102","90","CAP CER 0603 100nF 50V 10% X7R","2363.102","1563.102"
"C115","1nF","TopLayer","C0603","2167.850","1635.850","180","CAP CER 0603  1nF 50v 10% X7R","2167.850","1635.850"
"C114","1nF","TopLayer","C0603","2478.850","1562.850","360","CAP CER 0603  1nF 50v 10% X7R","2478.850","1562.850"
"C113","100nF","TopLayer","C0603","2294.850","2031.850","180","CAP CER 0603 100nF 50V 10% X7R","2294.850","2031.850"
"C112","1nF","TopLayer","C0603","2762.850","1804.850","90","CAP CER 0603  1nF 50v 10% X7R","2762.850","1804.850"
"C75","1nF","TopLayer","C0603","2969.850","1777.850","360","CAP CER 0603  1nF 50v 10% X7R","2969.850","1777.850"
"C72","1uF","TopLayer","C0402","2525.700","1790.850","180","CAP CER 0402 1uF 6.3V 10% X5R","2525.850","1790.850"
"C64","100nF","TopLayer","C0402","2199.850","1730.000","90","CAP CER 0402 100nF 16V 10% X7R","2199.850","1729.850"
"C55","100nF","TopLayer","C0402","2437.700","1977.850","180","CAP CER 0402 100nF 16V 10% X7R","2437.850","1977.850"
"C50","100nF","TopLayer","C0402","2513.850","1854.700","270","CAP CER 0402 100nF 16V 10% X7R","2513.850","1854.850"
"C34","22nF","TopLayer","C0402","2513.000","1919.850","360","CAP CER 0402 22nF ±10% 50V X7R","2512.850","1919.850"
"C33","100nF","TopLayer","C0603","2548.850","1967.850","360","CAP CER 0603 100nF 50V 10% X7R","2548.850","1967.850"
"C32","100nF","TopLayer","C0603","2432.850","2024.850","180","CAP CER 0603 100nF 50V 10% X7R","2432.850","2024.850"
"C23","100nF","TopLayer","C0603","2519.850","1628.850","180","CAP CER 0603 100nF 50V 10% X7R","2519.850","1628.850"
"C5","UWT1V101MCL1GS","TopLayer","CAP-ELEC-063063077","2583.488","2185.850","180","CAP ALUM 100UF 35V 20% SMD","2583.488","2185.850"
"R22","0.22R","TopLayer","R1206","2239.094","1568.102","180","RES SMD 0.22 OHM 1% 1/2W 1206","2239.102","1568.102"
"R7","0.22R","TopLayer","R1206","1851.850","2088.858","90","RES SMD 0.22 OHM 1% 1/2W 1206","1851.850","2088.850"
"R4","10R","TopLayer","R0402","2121.850","1774.901","90","RES SMD 10 OHM 1% 1/16W 0402","2121.850","1774.850"
"C111","100nF","TopLayer","C0603","1983.850","2024.850","180","CAP CER 0603 100nF 50V 10% X7R","1983.850","2024.850"
"C110","100nF","TopLayer","C0603","2027.850","1627.850","180","CAP CER 0603 100nF 50V 10% X7R","2027.850","1627.850"
"C109","UWT1V101MCL1GS","TopLayer","CAP-ELEC-063063077","2101.850","2212.850","180","CAP ALUM 100UF 35V 20% SMD","2101.850","2212.850"
"C108","100nF","TopLayer","C0603","1877.850","1500.850","360","CAP CER 0603 100nF 50V 10% X7R","1877.850","1500.850"
"C107","1nF","TopLayer","C0603","1717.102","1650.102","180","CAP CER 0603  1nF 50v 10% X7R","1717.102","1650.102"
"C106","1nF","TopLayer","C0603","1960.102","1547.102","270","CAP CER 0603  1nF 50v 10% X7R","1960.102","1547.102"
"C71","100nF","TopLayer","C0603","1919.850","2102.850","270","CAP CER 0603 100nF 50V 10% X7R","1919.850","2102.850"
"C66","1nF","TopLayer","C0603","2068.102","1547.102","270","CAP CER 0603  1nF 50v 10% X7R","2068.102","1547.102"
"C65","1nF","TopLayer","C0603","2409.850","1482.850","360","CAP CER 0603  1nF 50v 10% X7R","2409.850","1482.850"
"C61","1uF","TopLayer","C0402","2063.700","1790.850","180","CAP CER 0402 1uF 6.3V 10% X5R","2063.850","1790.850"
"C54","100nF","TopLayer","C0402","1987.700","1977.850","180","CAP CER 0402 100nF 16V 10% X7R","1987.850","1977.850"
"C53","100nF","TopLayer","C0402","1748.850","1719.000","90","CAP CER 0402 100nF 16V 10% X7R","1748.850","1718.850"
"C51","100nF","TopLayer","C0402","2063.850","1854.700","270","CAP CER 0402 100nF 16V 10% X7R","2063.850","1854.850"
"C29","22nF","TopLayer","C0402","2061.378","1918.850","360","CAP CER 0402 22nF ±10% 50V X7R","2061.228","1918.850"
"C28","100nF","TopLayer","C0603","2072.850","1992.850","90","CAP CER 0603 100nF 50V 10% X7R","2072.850","1992.850"
"C103","UWT1V101MCL1GS","TopLayer","CAP-ELEC-063063077","3700.850","1792.850","90","CAP ALUM 100UF 35V 20% SMD","3700.850","1792.850"
"C27","UWT1V101MCL1GS","TopLayer","CAP-ELEC-063063077","4291.850","2182.850","90","CAP ALUM 100UF 35V 20% SMD","4291.850","2182.850"
"X13","0395311002","TopLayer","MSTBV2","3907.850","2139.850","180","Conn - 5.08mm Pitch Fixed","3907.850","2139.850"
"C89","100nF","TopLayer","C0603","4223.850","2360.850","270","CAP CER 0603 100nF 50V 10% X7R","4223.850","2360.850"
"C88","100nF","TopLayer","C0603","4627.850","2168.850","360","CAP CER 0603 100nF 50V 10% X7R","4627.850","2168.850"
"C87","100nF","TopLayer","C0603","4520.850","2112.850","360","CAP CER 0603 100nF 50V 10% X7R","4520.850","2112.850"
"C86","100nF","TopLayer","C0603","4627.850","2112.850","180","CAP CER 0603 100nF 50V 10% X7R","4627.850","2112.850"
"P3","HDR10","TopLayer","HDR2X5_IDC_THIEVING","3827.535","3572.559","270","CONN HEADER VERT 10POS GOLD","3763.535","3572.559"
"R24","10K","TopLayer","R0402","4597.850","3733.799","270","RES SMD 10K OHM 1% 1/16W 0402","4597.850","3733.850"
"R23","10K","TopLayer","R0402","4557.850","3733.901","90","RES SMD 10K OHM 1% 1/16W 0402","4557.850","3733.850"
"R11","10K","TopLayer","R0402","4635.850","3628.901","90","RES SMD 10K OHM 1% 1/16W 0402","4635.850","3628.850"
"R3","200K","TopLayer","R0402","4650.901","3567.850","360","RES 0402 200K","4650.850","3567.850"
"L1","15uH","TopLayer","XAL50xx_VLS6045","4088.850","3551.850","270","FIXED IND 15UH 2.5A 98 MOHM SMD","4088.850","3551.850"
"D9","SK310A-TP","TopLayer","SMA-SM","4116.980","3761.850","360","DIODE Schottky 3A SMA","4116.850","3761.850"
"C49","4.7nF","TopLayer","C0402","4574.700","3672.850","180","CAP CER 0402 4.7nF 25V 10% X7R","4574.850","3672.850"
"C45","10uF","TopLayer","C0805","4315.149","3456.850","360","CAP CER 0805 10uF 10V 10% X5R","4314.850","3456.850"
"C40","100nF","TopLayer","C0603","4279.850","3545.850","90","CAP CER 0603 100nF 50V 10% X7R","4279.850","3545.850"
"C35","1uF","TopLayer","C0805","4651.850","3470.551","270","CAP CER 0805 1uF 50V 10% X7R","4651.850","3470.850"
"C30","4.7uF","TopLayer","C1206","4521.850","3455.850","180","CAP CER 1206 4.7uF 50V 10% X5R","4521.850","3455.850"
"C25","100nF","TopLayer","C0603","4314.850","3387.850","360","CAP CER 0603 100nF 50V 10% X7R","4314.850","3387.850"
"F3","3557-2","TopLayer","3557","4583.850","2599.850","90","FUSE PTH ATO","4583.850","2599.850"
"F2","3557-2","TopLayer","3557","4288.803","1587.244","270","FUSE PTH ATO","4288.803","1587.244"
"FB2","BLM41PG600SN1L","TopLayer","L1806","4572.850","2034.850","180","FERRITE BEAD 1806 60ohm","4572.850","2034.850"
"R21","100R","TopLayer","R0402","4100.051","3184.102","180","RES SMD 100 OHM 1% 1/16W 0402","4100.102","3184.102"
"LED3","RED","TopLayer","LED2012120","4008.850","2758.181","90","LED 0805 Red","4008.850","2757.850"
"R6","2k37","TopLayer","R0402","3323.850","2893.799","270","RES SMD 2.37K OHM 1% 1/16W 0402","3323.850","2893.850"
"R5","4.7K","TopLayer","R0402","3303.850","2357.799","270","RES SMD 4.7K OHM 1% 1/16W 0402","3303.850","2357.850"
"D5","BAT54","TopLayer","SOD523_IPC","3373.850","3003.850","360","Diode Schottky 30V 100mA Surface Mount SOD-523","3373.850","3003.850"
"D1","BAT54","TopLayer","SOD523_IPC","3373.850","2957.850","180","Diode Schottky 30V 100mA Surface Mount SOD-523","3373.850","2957.850"
"C4","100nF","TopLayer","C0402","3270.000","2801.850","360","CAP CER 0402 100nF 16V 10% X7R","3269.850","2801.850"
"C48","1uF","TopLayer","C0402","2817.622","1947.291","180","CAP CER 0402 1uF 6.3V 10% X5R","2817.772","1947.291"
"C47","1uF","TopLayer","C0402","2831.575","2110.677","180","CAP CER 0402 1uF 6.3V 10% X5R","2831.724","2110.677"
"C22","1uF","TopLayer","C0402","2895.378","1947.291","180","CAP CER 0402 1uF 6.3V 10% X5R","2895.528","1947.291"
"C21","1uF","TopLayer","C0402","2906.378","2110.677","180","CAP CER 0402 1uF 6.3V 10% X5R","2906.528","2110.677"
"RN3","10K","TopLayer","CAY16","2892.197","1881.133","180","RES ARRAY 4 RES 10K 1206 62.5mW 5%","2892.575","1881.347"
"RN2","10K","TopLayer","CAY16","2892.197","2020.897","180","RES ARRAY 4 RES 10K 1206 62.5mW 5%","2892.575","2021.110"
"C20","1uF","TopLayer","C0402","2973.434","1946.307","360","CAP CER 0402 1uF 6.3V 10% X5R","2973.284","1946.307"
"C19","1uF","TopLayer","C0402","2984.434","2109.693","360","CAP CER 0402 1uF 6.3V 10% X5R","2984.284","2109.693"
"RN1","10K","TopLayer","CAY16","2892.197","2176.409","180","RES ARRAY 4 RES 10K 1206 62.5mW 5%","2892.575","2176.622"
"D4","1N4148WT","TopLayer","SOD523","1650.024","3174.976","270","DIODE SOD523","1650.024","3174.976"
"D3","1N4148WT","TopLayer","SOD523","1556.850","3332.850","90","DIODE SOD523","1556.850","3332.850"
"C63","4.7nF","TopLayer","C0402","1631.378","3027.000","90","CAP CER 0402 4.7nF 25V 10% X7R","1631.378","3026.850"
"D8","SMAJ30A","TopLayer","SMA-SM","4016.437","1444.527","180","DIODE TVS 30V SMA","4016.567","1444.527"
"R37","2k37","TopLayer","R0402","3360.850","2613.901","90","RES SMD 2.37K OHM 1% 1/16W 0402","3360.850","2613.850"
"R32","2k37","TopLayer","R0402","3384.799","2914.850","180","RES SMD 2.37K OHM 1% 1/16W 0402","3384.850","2914.850"
"D11","BAT54","TopLayer","SOD523_IPC","3375.850","2676.850","180","Diode Schottky 30V 100mA Surface Mount SOD-523","3375.850","2676.850"
"D13","BAT54","TopLayer","SOD523_IPC","3336.386","2460.850","180","Diode Schottky 30V 100mA Surface Mount SOD-523","3336.386","2460.850"
"R34","22r","TopLayer","R0402","2660.850","3164.799","270","RES 0402 22r 62.5mW 1%","2660.850","3164.850"
"C70","100nF","TopLayer","C0402","2029.527","2590.401","270","CAP CER 0402 100nF 16V 10% X7R","2029.527","2590.551"
"C69","100nF","TopLayer","C0402","2347.441","2596.307","270","CAP CER 0402 100nF 16V 10% X7R","2347.441","2596.457"
"C68","100nF","TopLayer","C0402","2348.425","2421.347","90","CAP CER 0402 100nF 16V 10% X7R","2348.425","2421.197"
"C67","100nF","TopLayer","C0402","2030.512","2418.457","90","CAP CER 0402 100nF 16V 10% X7R","2030.512","2418.307"
"R72","1M","TopLayer","R0402","1691.378","3026.807","270","RES 0402 1M 100mW 5%","1691.378","3026.858"
"U10","ADUM7441","TopLayer","QSOP16","2189.295","2520.390","270","4ch iCoupler","2188.976","2506.890"
"D10","SK310A-TP","TopLayer","SMA-SM","4667.850","3128.980","90","DIODE Schottky 3A SMA","4667.850","3128.850"
"D6","SK310A-TP","TopLayer","SMA-SM","4070.720","2359.850","180","DIODE Schottky 3A SMA","4070.850","2359.850"
"R16","1.8K","TopLayer","R0402","3953.850","2729.799","270","RES SMD 1.8K OHM 1% 1/16W 0402","3953.850","2729.850"
"R9","1.8K","TopLayer","R0402","4063.850","2576.799","270","RES SMD 1.8K OHM 1% 1/16W 0402","4063.850","2576.850"
"C62","100nF","TopLayer","C0603","4377.850","2377.850","360","CAP CER 0603 100nF 50V 10% X7R","4377.850","2377.850"
"C60","100nF","TopLayer","C0603","4092.850","1524.850","180","CAP CER 0603 100nF 50V 10% X7R","4092.850","1524.850"
"C52","100nF","TopLayer","C0402","2879.850","3115.000","90","CAP CER 0402 100nF 16V 10% X7R","2879.850","3114.850"
"C26","100nF","TopLayer","C0402","3228.000","2958.850","360","CAP CER 0402 100nF 16V 10% X7R","3227.850","2958.850"
"D7","S3A-13-F","TopLayer","DO-214AB","4286.181","2573.484","90","DIODE DO-214AB","4286.181","2573.039"
"C2","10uF","TopLayer","C0805","1781.551","2476.850","180","CAP CER 0805 10uF 10V 10% X5R","1781.850","2476.850"
"R2","22r","TopLayer","R0402","1811.901","2906.850","0","RES 0402 22r 62.5mW 1%","1811.850","2906.850"
"R1","22r","TopLayer","R0402","1811.901","2865.850","0","RES 0402 22r 62.5mW 1%","1811.850","2865.850"
"Y1","7M-16.000MEEQ-T","TopLayer","CRYS320250","2347.704","2767.204","90","Crystal 16mHz 10ppm 10pF","2347.996","2766.842"
"R58","1.8K","TopLayer","R0402","4627.598","3294.649","90","RES SMD 1.8K OHM 1% 1/16W 0402","4627.598","3294.598"
"LED6","RED","TopLayer","LED2012120","4679.850","3320.519","270","LED 0805 Red","4679.850","3320.850"
"R57","100K","TopLayer","R0402","3189.799","3000.850","180","RES 100K OHM 1% 1/16W 0402","3189.850","3000.850"
"R56","100R","TopLayer","R0402","4285.901","2801.850","360","RES SMD 100 OHM 1% 1/16W 0402","4285.850","2801.850"
"R47","10K","TopLayer","R0402","1599.827","3176.012","90","RES SMD 10K OHM 1% 1/16W 0402","1599.827","3175.961"
"R46","10K","TopLayer","R0402","1514.850","3334.799","270","RES SMD 10K OHM 1% 1/16W 0402","1514.850","3334.850"
"R43","100K","TopLayer","R0402","3156.901","3165.850","360","RES 100K OHM 1% 1/16W 0402","3156.850","3165.850"
"R42","100R","TopLayer","R0402","4092.901","1877.850","360","RES SMD 100 OHM 1% 1/16W 0402","4092.850","1877.850"
"R40","1.8K","TopLayer","R0402","3917.799","1883.850","180","RES SMD 1.8K OHM 1% 1/16W 0402","3917.850","1883.850"
"LED2","RED","TopLayer","LED2012120","3947.181","1826.850","360","LED 0805 Red","3946.850","1826.850"
"R36","4.7K","TopLayer","R0402","3339.901","2549.850","360","RES SMD 4.7K OHM 1% 1/16W 0402","3339.850","2549.850"
"R35","1K","TopLayer","R0402","1427.901","3080.850","360","RES SMD 1K OHM 1% 1/16W 0402","1427.850","3080.850"
